unit_id,time,cohort,eventually_treated,event_time,D,lpop,Y,k_diag
22069,2006,inf,0,,0,3.66561082717458,5.53733426701854,0.0
22069,2007,inf,0,,0,3.66561082717458,5.78689738136671,0.0
22071,2003,inf,0,,0,6.18347649998489,8.31164394850298,0.0
22071,2004,inf,0,,0,6.18347649998489,8.1371033896393,0.0
22071,2005,inf,0,,0,6.18347649998489,8.14206328310415,0.0
22071,2006,inf,0,,0,6.18347649998489,7.1785454837637,0.0
22071,2007,inf,0,,0,6.18347649998489,7.75147531802146,0.0
22073,2003,inf,0,,0,4.9921318225317,7.51043055637801,0.0
22073,2004,inf,0,,0,4.9921318225317,7.35115822643069,0.0
22073,2005,inf,0,,0,4.9921318225317,7.40367029001237,0.0
22073,2006,inf,0,,0,4.9921318225317,7.45240245122364,0.0
22073,2007,inf,0,,0,4.9921318225317,7.50988306115491,0.0
22081,2003,inf,0,,0,2.26405214327726,4.02535169073515,0.0
22081,2004,inf,0,,0,2.26405214327726,3.78418963391826,0.0
22081,2005,inf,0,,0,2.26405214327726,3.36729582998647,0.0
22081,2006,inf,0,,0,2.26405214327726,3.3322045101752,0.0
22081,2007,inf,0,,0,2.26405214327726,3.3322045101752,0.0
22087,2003,inf,0,,0,4.20810470205826,6.74051935960622,0.0
22087,2004,inf,0,,0,4.20810470205826,6.58892647753352,0.0
22087,2005,inf,0,,0,4.20810470205826,6.5792512120101,0.0
22087,2006,inf,0,,0,4.20810470205826,4.45434729625351,0.0
22087,2007,inf,0,,0,4.20810470205826,5.21493575760899,0.0
22091,2003,inf,0,,0,2.35375337956845,3.2188758248682,0.0
22091,2004,inf,0,,0,2.35375337956845,3.55534806148941,0.0
22091,2005,inf,0,,0,2.35375337956845,3.17805383034795,0.0
22091,2006,inf,0,,0,2.35375337956845,3.3322045101752,0.0
22091,2007,inf,0,,0,2.35375337956845,3.36729582998647,0.0
22111,2003,inf,0,,0,3.12689210625201,5.05624580534831,0.0
22111,2004,inf,0,,0,3.12689210625201,4.69134788222914,0.0
22111,2005,inf,0,,0,3.12689210625201,5.05624580534831,0.0
22111,2006,inf,0,,0,3.12689210625201,4.82028156560504,0.0
22111,2007,inf,0,,0,3.12689210625201,4.88280192258637,0.0
22115,2003,inf,0,,0,3.96140347152558,5.605802066296,0.0
22115,2004,inf,0,,0,3.96140347152558,5.64544689764324,0.0
22115,2005,inf,0,,0,3.96140347152558,5.65599181081985,0.0
22115,2006,inf,0,,0,3.96140347152558,5.74620319054015,0.0
22115,2007,inf,0,,0,3.96140347152558,5.78382518232974,0.0
22119,2003,inf,0,,0,3.73363769145571,5.6970934865054,0.0
22119,2004,inf,0,,0,3.73363769145571,5.46806014113513,0.0
22119,2005,inf,0,,0,3.73363769145571,5.61677109766657,0.0
22119,2006,inf,0,,0,3.73363769145571,5.57594910314632,0.0
22119,2007,inf,0,,0,3.73363769145571,5.81413053182507,0.0
24009,2003,2007.0,1,-4.0,0,4.31164440561939,7.02553831463852,-4.0
24009,2004,2007.0,1,-3.0,0,4.31164440561939,7.14677217945264,-3.0
24009,2005,2007.0,1,-2.0,0,4.31164440561939,7.16162200293919,-2.0
24009,2006,2007.0,1,-1.0,0,4.31164440561939,7.1066061377273,-1.0
24009,2007,2007.0,1,0.0,1,4.31164440561939,7.1929342212158,0.0
24015,2003,2007.0,1,-4.0,0,4.4537773664325,7.04053639021596,-4.0
24015,2004,2007.0,1,-3.0,0,4.4537773664325,7.15305163493748,-3.0
24015,2005,2007.0,1,-2.0,0,4.4537773664325,7.14440718032114,-2.0
24015,2006,2007.0,1,-1.0,0,4.4537773664325,7.18841273649695,-1.0
24015,2007,2007.0,1,0.0,1,4.4537773664325,7.11151211649616,0.0
24017,2003,2007.0,1,-4.0,0,4.79203142282408,7.68017564043659,-4.0
24017,2004,2007.0,1,-3.0,0,4.79203142282408,7.69256964806791,-3.0
24017,2005,2007.0,1,-2.0,0,4.79203142282408,7.69074316354187,-2.0
24017,2006,2007.0,1,-1.0,0,4.79203142282408,7.75491027202143,-1.0
24017,2007,2007.0,1,0.0,1,4.79203142282408,7.75619534394812,0.0
24021,2003,2007.0,1,-4.0,0,5.27441906341037,8.31016902198191,-4.0
24021,2004,2007.0,1,-3.0,0,5.27441906341037,8.36264243156764,-3.0
24021,2005,2007.0,1,-2.0,0,5.27441906341037,8.30819906320645,-2.0
24021,2006,2007.0,1,-1.0,0,5.27441906341037,8.32748441618826,-1.0
24021,2007,2007.0,1,0.0,1,5.27441906341037,8.28803156777646,0.0
24027,2003,2007.0,1,-4.0,0,5.5127914463584,8.76826314537129,-4.0
24027,2004,2007.0,1,-3.0,0,5.5127914463584,8.74273386733017,-3.0
24027,2005,2007.0,1,-2.0,0,5.5127914463584,8.67077227934454,-2.0
24027,2006,2007.0,1,-1.0,0,5.5127914463584,8.71719093322313,-1.0
24027,2007,2007.0,1,0.0,1,5.5127914463584,8.75131624677346,0.0
24033,2003,2007.0,1,-4.0,0,6.68650368678403,9.10830764641103,-4.0
24033,2004,2007.0,1,-3.0,0,6.68650368678403,9.14034700015565,-3.0
24033,2005,2007.0,1,-2.0,0,6.68650368678403,9.17232692977797,-2.0
24033,2006,2007.0,1,-1.0,0,6.68650368678403,9.17926241640532,-1.0
24033,2007,2007.0,1,0.0,1,6.68650368678403,9.15567297063387,0.0
26005,2003,2007.0,1,-4.0,0,4.66027371221412,7.1693500166706,-4.0
26005,2004,2007.0,1,-3.0,0,4.66027371221412,7.15773548424991,-3.0
26005,2005,2007.0,1,-2.0,0,4.66027371221412,7.10578612948127,-2.0
26005,2006,2007.0,1,-1.0,0,4.66027371221412,7.05185562295589,-1.0
26005,2007,2007.0,1,0.0,1,4.66027371221412,6.98749024700099,0.0
26015,2003,2007.0,1,-4.0,0,4.0387437582073,6.34388043412633,-4.0
26015,2004,2007.0,1,-3.0,0,4.0387437582073,6.25190388316589,-3.0
26015,2005,2007.0,1,-2.0,0,4.0387437582073,6.28599809450886,-2.0
26015,2006,2007.0,1,-1.0,0,4.0387437582073,6.18001665365257,-1.0
26015,2007,2007.0,1,0.0,1,4.0387437582073,6.19440539110467,0.0
26027,2003,2007.0,1,-4.0,0,3.9338627720326,5.42053499927229,-4.0
26027,2004,2007.0,1,-3.0,0,3.9338627720326,5.62401750618734,-3.0
26027,2005,2007.0,1,-2.0,0,3.9338627720326,5.72358510195238,-2.0
26027,2006,2007.0,1,-1.0,0,3.9338627720326,5.58724865840025,-1.0
26027,2007,2007.0,1,0.0,1,3.9338627720326,5.27299955856375,0.0
26031,2003,2007.0,1,-4.0,0,3.27518054107867,5.27811465923052,-4.0
26031,2004,2007.0,1,-3.0,0,3.27518054107867,5.12989871492307,-3.0
26031,2005,2007.0,1,-2.0,0,3.27518054107867,5.12989871492307,-2.0
26031,2006,2007.0,1,-1.0,0,3.27518054107867,5.11198778835654,-1.0
26031,2007,2007.0,1,0.0,1,3.27518054107867,4.99721227376411,0.0
26041,2003,2007.0,1,-4.0,0,3.65117758692992,6.31173480915291,-4.0
26041,2004,2007.0,1,-3.0,0,3.65117758692992,6.32076829425058,-3.0
26041,2005,2007.0,1,-2.0,0,3.65117758692992,6.25766758788264,-2.0
26041,2006,2007.0,1,-1.0,0,3.65117758692992,6.25382881157547,-1.0
26041,2007,2007.0,1,0.0,1,3.65117758692992,6.13988455222626,0.0
26057,2003,2007.0,1,-4.0,0,3.74443241323419,6.13988455222626,-4.0
26057,2004,2007.0,1,-3.0,0,3.74443241323419,6.09582456243222,-3.0
26057,2005,2007.0,1,-2.0,0,3.74443241323419,6.25190388316589,-2.0
26057,2006,2007.0,1,-1.0,0,3.74443241323419,6.12249280951439,-1.0
26057,2007,2007.0,1,0.0,1,3.74443241323419,5.92692602597041,0.0
26061,2003,2007.0,1,-4.0,0,3.58396328416438,6.42648845745769,-4.0
26061,2004,2007.0,1,-3.0,0,3.58396328416438,6.40025744530882,-3.0
26061,2005,2007.0,1,-2.0,0,3.58396328416438,6.33859407820318,-2.0
26061,2006,2007.0,1,-1.0,0,3.58396328416438,6.22851100359118,-1.0
26061,2007,2007.0,1,0.0,1,3.58396328416438,6.13556489108174,0.0
26065,2003,2007.0,1,-4.0,0,5.63235807797783,8.4142741374084,-4.0
26065,2004,2007.0,1,-3.0,0,5.63235807797783,8.33254893925264,-3.0
26065,2005,2007.0,1,-2.0,0,5.63235807797783,8.24643378616036,-2.0
26065,2006,2007.0,1,-1.0,0,5.63235807797783,8.21283958467648,-1.0
26065,2007,2007.0,1,0.0,1,5.63235807797783,8.16365617616843,0.0
26073,2003,2007.0,1,-4.0,0,4.14869069196221,6.73933662735717,-4.0
26073,2004,2007.0,1,-3.0,0,4.14869069196221,6.59850902861452,-3.0
26073,2005,2007.0,1,-2.0,0,4.14869069196221,6.68586094706836,-2.0
26073,2006,2007.0,1,-1.0,0,4.14869069196221,6.53087762772588,-1.0
26073,2007,2007.0,1,0.0,1,4.14869069196221,6.51025834052315,0.0
26085,2003,2007.0,1,-4.0,0,2.42771882375081,3.66356164612965,-4.0
26085,2004,2007.0,1,-3.0,0,2.42771882375081,3.40119738166216,-3.0
26085,2005,2007.0,1,-2.0,0,2.42771882375081,3.63758615972639,-2.0
26085,2006,2007.0,1,-1.0,0,2.42771882375081,3.2188758248682,-1.0
26085,2007,2007.0,1,0.0,1,2.42771882375081,3.36729582998647,0.0
26089,2003,2007.0,1,-4.0,0,3.05017310923224,5.64190707093811,-4.0
26089,2004,2007.0,1,-3.0,0,3.05017310923224,5.52942908751142,-3.0
26089,2005,2007.0,1,-2.0,0,3.05017310923224,5.47227067367148,-2.0
26089,2006,2007.0,1,-1.0,0,3.05017310923224,5.28320372873799,-1.0
26089,2007,2007.0,1,0.0,1,3.05017310923224,5.34233425196481,0.0
26105,2003,2007.0,1,-4.0,0,3.34194265444484,5.75890177387728,-4.0
26105,2004,2007.0,1,-3.0,0,3.34194265444484,5.59842195899838,-3.0
26105,2005,2007.0,1,-2.0,0,3.34194265444484,5.75574221358691,-2.0
26105,2006,2007.0,1,-1.0,0,3.34194265444484,5.61312810638807,-1.0
26105,2007,2007.0,1,0.0,1,3.34194265444484,5.52942908751142,0.0
26127,2003,2007.0,1,-4.0,0,3.29112206507397,5.52942908751142,-4.0
26127,2004,2007.0,1,-3.0,0,3.29112206507397,5.51745289646471,-3.0
26127,2005,2007.0,1,-2.0,0,3.29112206507397,5.54907608489522,-2.0
26127,2006,2007.0,1,-1.0,0,3.29112206507397,5.39362754635236,-1.0
26127,2007,2007.0,1,0.0,1,3.29112206507397,5.37527840768417,0.0
26129,2003,2007.0,1,-4.0,0,3.07477448089394,5.74300318780948,-4.0
26129,2004,2007.0,1,-3.0,0,3.07477448089394,5.75574221358691,-3.0
26129,2005,2007.0,1,-2.0,0,3.07477448089394,5.75890177387728,-2.0
26129,2006,2007.0,1,-1.0,0,3.07477448089394,5.5683445037611,-1.0
26129,2007,2007.0,1,0.0,1,3.07477448089394,5.52942908751142,0.0
26137,2003,2007.0,1,-4.0,0,3.14849627810562,6.2363695902037,-4.0
26137,2004,2007.0,1,-3.0,0,3.14849627810562,6.22851100359118,-3.0
26137,2005,2007.0,1,-2.0,0,3.14849627810562,6.18620862390049,-2.0
26137,2006,2007.0,1,-1.0,0,3.14849627810562,6.10479323241498,-1.0
26137,2007,2007.0,1,0.0,1,3.14849627810562,5.94542060860658,0.0
26149,2003,2007.0,1,-4.0,0,4.13391777734183,6.62273632394984,-4.0
26149,2004,2007.0,1,-3.0,0,4.13391777734183,6.45204895443723,-3.0
26149,2005,2007.0,1,-2.0,0,4.13391777734183,6.50727771238501,-2.0
26149,2006,2007.0,1,-1.0,0,4.13391777734183,6.41836493593621,-1.0
26149,2007,2007.0,1,0.0,1,4.13391777734183,6.36990098282823,0.0
27005,2003,2006.0,1,-3.0,0,3.40119738166216,6.84374994900622,-3.0
27005,2004,2006.0,1,-2.0,0,3.40119738166216,6.76157276880406,-2.0
27005,2005,2006.0,1,-1.0,0,3.40119738166216,6.78671695060508,-1.0
27005,2006,2006.0,1,0.0,1,3.40119738166216,6.96790920180188,0.0
27005,2007,2006.0,1,1.0,1,3.40119738166216,6.91075078796194,1.0
27009,2003,2006.0,1,-3.0,0,3.53298558915526,6.52356230614951,-3.0
27009,2004,2006.0,1,-2.0,0,3.53298558915526,6.45362499889269,-2.0
27009,2005,2006.0,1,-1.0,0,3.53298558915526,6.47697236288968,-1.0
27009,2006,2006.0,1,0.0,1,3.53298558915526,6.51767127291227,0.0
27009,2007,2006.0,1,1.0,1,3.53298558915526,6.41673228251233,1.0
27023,2003,2006.0,1,-3.0,0,2.57169577986039,5.79301360838414,-3.0
27023,2004,2006.0,1,-2.0,0,2.57169577986039,5.65599181081985,-2.0
27023,2005,2006.0,1,-1.0,0,2.57169577986039,5.79909265446053,-1.0
27023,2006,2006.0,1,0.0,1,2.57169577986039,5.6970934865054,0.0
27023,2007,2006.0,1,1.0,1,2.57169577986039,5.72358510195238,1.0
27035,2003,2006.0,1,-3.0,0,4.00913156717385,7.4899708988348,-3.0
27035,2004,2006.0,1,-2.0,0,4.00913156717385,7.22983877815125,-2.0
27035,2005,2006.0,1,-1.0,0,4.00913156717385,7.30114780585603,-1.0
27035,2006,2006.0,1,0.0,1,4.00913156717385,7.39510754656249,0.0
27035,2007,2006.0,1,1.0,1,4.00913156717385,7.22329567956231,1.0
27043,2003,2006.0,1,-3.0,0,2.78383771441767,5.57594910314632,-3.0
27043,2004,2006.0,1,-2.0,0,2.78383771441767,5.39362754635236,-2.0
27043,2005,2006.0,1,-1.0,0,2.78383771441767,5.54907608489522,-1.0
27043,2006,2006.0,1,0.0,1,2.78383771441767,5.46383180502561,0.0
27043,2007,2006.0,1,1.0,1,2.78383771441767,5.41164605185504,1.0
27049,2003,2006.0,1,-3.0,0,3.78707184000532,7.2991214627108,-3.0
27049,2004,2006.0,1,-2.0,0,3.78707184000532,7.03174125876313,-2.0
27049,2005,2006.0,1,-1.0,0,3.78707184000532,6.93731408122368,-1.0
27049,2006,2006.0,1,0.0,1,3.78707184000532,6.96979066990159,0.0
27049,2007,2006.0,1,1.0,1,3.78707184000532,6.95844839329766,1.0
27051,2003,2006.0,1,-3.0,0,1.83880207556137,4.54329478227,-3.0
27051,2004,2006.0,1,-2.0,0,1.83880207556137,4.49980967033027,-2.0
27051,2005,2006.0,1,-1.0,0,1.83880207556137,4.33073334028633,-1.0
27051,2006,2006.0,1,0.0,1,1.83880207556137,4.44265125649032,0.0
27051,2007,2006.0,1,1.0,1,1.83880207556137,4.06044301054642,1.0
27055,2003,2006.0,1,-3.0,0,2.98153192415285,5.77765232322266,-3.0
27055,2004,2006.0,1,-2.0,0,2.98153192415285,5.74300318780948,-2.0
27055,2005,2006.0,1,-1.0,0,2.98153192415285,5.73979291217923,-1.0
27055,2006,2006.0,1,0.0,1,2.98153192415285,5.71373280550937,0.0
27055,2007,2006.0,1,1.0,1,2.98153192415285,5.66296048013595,1.0
27091,2003,2006.0,1,-3.0,0,3.08200170870617,6.30991827822652,-3.0
27091,2004,2006.0,1,-2.0,0,3.08200170870617,6.28785856016178,-2.0
27091,2005,2006.0,1,-1.0,0,3.08200170870617,6.3578422665081,-1.0
27091,2006,2006.0,1,0.0,1,3.08200170870617,6.40522845803084,0.0
27091,2007,2006.0,1,1.0,1,3.08200170870617,6.3456363608286,1.0
27115,2003,2006.0,1,-3.0,0,3.27827616814965,6.12686918411419,-3.0
27115,2004,2006.0,1,-2.0,0,3.27827616814965,6.12468339089421,-2.0
27115,2005,2006.0,1,-1.0,0,3.27827616814965,6.09582456243222,-1.0
27115,2006,2006.0,1,0.0,1,3.27827616814965,5.96614673912369,0.0
27115,2007,2006.0,1,1.0,1,3.27827616814965,6.00388706710654,1.0
27123,2003,2006.0,1,-3.0,0,6.23643808100884,9.2617936535651,-3.0
27123,2004,2006.0,1,-2.0,0,6.23643808100884,9.18450961194166,-2.0
27123,2005,2006.0,1,-1.0,0,6.23643808100884,9.13841463240459,-1.0
27123,2006,2006.0,1,0.0,1,6.23643808100884,9.19146331620649,0.0
27123,2007,2006.0,1,1.0,1,6.23643808100884,9.11294802596753,1.0
27129,2003,2006.0,1,-3.0,0,2.84223138256823,5.77455154554441,-3.0
27129,2004,2006.0,1,-2.0,0,2.84223138256823,5.72358510195238,-2.0
27129,2005,2006.0,1,-1.0,0,2.84223138256823,5.75257263882563,-1.0
27129,2006,2006.0,1,0.0,1,2.84223138256823,5.64190707093811,0.0
27129,2007,2006.0,1,1.0,1,2.84223138256823,5.87773578177964,1.0
27149,2003,2006.0,1,-3.0,0,2.30787109742328,5.35185813347607,-3.0
27149,2004,2006.0,1,-2.0,0,2.30787109742328,5.14166355650266,-2.0
27149,2005,2006.0,1,-1.0,0,2.30787109742328,5.2040066870768,-1.0
27149,2006,2006.0,1,0.0,1,2.30787109742328,5.17614973257383,0.0
27149,2007,2006.0,1,1.0,1,2.30787109742328,5.35185813347607,1.0
27157,2003,2006.0,1,-3.0,0,3.07315617051879,6.04737217904628,-3.0
27157,2004,2006.0,1,-2.0,0,3.07315617051879,5.95324333428778,-2.0
27157,2005,2006.0,1,-1.0,0,3.07315617051879,5.89164421182577,-1.0
27157,2006,2006.0,1,0.0,1,3.07315617051879,5.92157841964382,0.0
27157,2007,2006.0,1,1.0,1,3.07315617051879,5.91620206260743,1.0
27163,2003,2006.0,1,-3.0,0,5.30395146516513,8.27231514795602,-3.0
27163,2004,2006.0,1,-2.0,0,5.30395146516513,8.21419441485256,-2.0
27163,2005,2006.0,1,-1.0,0,5.30395146516513,8.17075142375753,-1.0
27163,2006,2006.0,1,0.0,1,5.30395146516513,8.25035895147729,0.0
27163,2007,2006.0,1,1.0,1,5.30395146516513,8.20303024171486,1.0
27165,2003,2006.0,1,-3.0,0,2.47451955690151,5.48479693349065,-3.0
27165,2004,2006.0,1,-2.0,0,2.47451955690151,5.40267738187228,-2.0
27165,2005,2006.0,1,-1.0,0,2.47451955690151,5.30330490805908,-1.0
27165,2006,2006.0,1,0.0,1,2.47451955690151,5.41610040220442,0.0
27165,2007,2006.0,1,1.0,1,2.47451955690151,5.38449506278909,1.0
29003,2003,2007.0,1,-4.0,0,2.80287541484465,4.83628190695148,-4.0
29003,2004,2007.0,1,-3.0,0,2.80287541484465,4.85981240436167,-3.0
29003,2005,2007.0,1,-2.0,0,2.80287541484465,4.87519732320115,-2.0
29003,2006,2007.0,1,-1.0,0,2.80287541484465,4.88280192258637,-1.0
29003,2007,2007.0,1,0.0,1,2.80287541484465,5.01063529409626,0.0
29011,2003,2007.0,1,-4.0,0,2.52900327684191,5.51342874616498,-4.0
29011,2004,2007.0,1,-3.0,0,2.52900327684191,5.51745289646471,-3.0
29011,2005,2007.0,1,-2.0,0,2.52900327684191,5.40267738187228,-2.0
29011,2006,2007.0,1,-1.0,0,2.52900327684191,5.30330490805908,-1.0
29011,2007,2007.0,1,0.0,1,2.52900327684191,5.25749537202778,0.0
29013,2003,2007.0,1,-4.0,0,2.81259038037613,5.36129216570943,-4.0
29013,2004,2007.0,1,-3.0,0,2.81259038037613,5.25227342804663,-3.0
29013,2005,2007.0,1,-2.0,0,2.81259038037613,5.32787616878958,-2.0
29013,2006,2007.0,1,-1.0,0,2.81259038037613,5.18738580584075,-1.0
29013,2007,2007.0,1,0.0,1,2.81259038037613,5.12396397940326,0.0
29023,2003,2007.0,1,-4.0,0,3.71032289140759,6.40025744530882,-4.0
29023,2004,2007.0,1,-3.0,0,3.71032289140759,6.51174532964473,-3.0
29023,2005,2007.0,1,-2.0,0,3.71032289140759,6.53813982376767,-2.0
29023,2006,2007.0,1,-1.0,0,3.71032289140759,6.41345895716736,-1.0
29023,2007,2007.0,1,0.0,1,3.71032289140759,6.29341927884648,0.0
29033,2003,2007.0,1,-4.0,0,2.33068652310492,4.82028156560504,-4.0
29033,2004,2007.0,1,-3.0,0,2.33068652310492,4.80402104473326,-3.0
29033,2005,2007.0,1,-2.0,0,2.33068652310492,4.65396035015752,-2.0
29033,2006,2007.0,1,-1.0,0,2.33068652310492,4.69134788222914,-1.0
29033,2007,2007.0,1,0.0,1,2.33068652310492,4.8283137373023,0.0
29041,2003,2007.0,1,-4.0,0,2.13274531370215,4.71849887129509,-4.0
29041,2004,2007.0,1,-3.0,0,2.13274531370215,4.65396035015752,-3.0
29041,2005,2007.0,1,-2.0,0,2.13274531370215,4.64439089914137,-2.0
29041,2006,2007.0,1,-1.0,0,2.13274531370215,4.36944785246702,-1.0
29041,2007,2007.0,1,0.0,1,2.13274531370215,4.4188406077966,0.0
29065,2003,2007.0,1,-4.0,0,2.7031716536511,5.07517381523383,-4.0
29065,2004,2007.0,1,-3.0,0,2.7031716536511,5.13579843705026,-3.0
29065,2005,2007.0,1,-2.0,0,2.7031716536511,5.11799381241676,-2.0
29065,2006,2007.0,1,-1.0,0,2.7031716536511,5.09375020080676,-1.0
29065,2007,2007.0,1,0.0,1,2.7031716536511,5.02388052084628,0.0
29073,2003,2007.0,1,-4.0,0,2.7305941655371,5.8111409929767,-4.0
29073,2004,2007.0,1,-3.0,0,2.7305941655371,5.76205138278018,-3.0
29073,2005,2007.0,1,-2.0,0,2.7305941655371,5.87211778947542,-2.0
29073,2006,2007.0,1,-1.0,0,2.7305941655371,5.94542060860658,-1.0
29073,2007,2007.0,1,0.0,1,2.7305941655371,5.8805329864007,0.0
29077,2003,2007.0,1,-4.0,0,5.48226676435625,8.44827174594982,-4.0
29077,2004,2007.0,1,-3.0,0,5.48226676435625,8.39117635083275,-3.0
29077,2005,2007.0,1,-2.0,0,5.48226676435625,8.39976009452414,-2.0
29077,2006,2007.0,1,-1.0,0,5.48226676435625,8.46779284112111,-1.0
29077,2007,2007.0,1,0.0,1,5.48226676435625,8.44891435066294,0.0
29079,2003,2007.0,1,-4.0,0,2.3448780051843,4.94875989037817,-4.0
29079,2004,2007.0,1,-3.0,0,2.3448780051843,4.84418708645859,-3.0
29079,2005,2007.0,1,-2.0,0,2.3448780051843,4.969813299576,-2.0
29079,2006,2007.0,1,-1.0,0,2.3448780051843,4.8283137373023,-1.0
29079,2007,2007.0,1,0.0,1,2.3448780051843,4.8283137373023,0.0
29081,2003,2007.0,1,-4.0,0,2.18041745901984,5.11198778835654,-4.0
29081,2004,2007.0,1,-3.0,0,2.18041745901984,5.06259503302697,-3.0
29081,2005,2007.0,1,-2.0,0,2.18041745901984,5.17048399503815,-2.0
29081,2006,2007.0,1,-1.0,0,2.18041745901984,4.94875989037817,-1.0
29081,2007,2007.0,1,0.0,1,2.18041745901984,4.90527477843843,0.0
29085,2003,2007.0,1,-4.0,0,2.19053558918542,3.46573590279973,-4.0
29085,2004,2007.0,1,-3.0,0,2.19053558918542,3.25809653802148,-3.0
29085,2005,2007.0,1,-2.0,0,2.19053558918542,3.3322045101752,-2.0
29085,2006,2007.0,1,-1.0,0,2.19053558918542,3.40119738166216,-1.0
29085,2007,2007.0,1,0.0,1,2.19053558918542,3.49650756146648,0.0
29089,2003,2007.0,1,-4.0,0,2.32356349937924,4.70048036579242,-4.0
29089,2004,2007.0,1,-3.0,0,2.32356349937924,4.7361984483945,-3.0
29089,2005,2007.0,1,-2.0,0,2.32356349937924,4.70953020131233,-2.0
29089,2006,2007.0,1,-1.0,0,2.32356349937924,4.69134788222914,-1.0
29089,2007,2007.0,1,0.0,1,2.32356349937924,4.62497281328427,0.0
29099,2003,2007.0,1,-4.0,0,5.28876690573619,7.80628928926703,-4.0
29099,2004,2007.0,1,-3.0,0,5.28876690573619,7.78572089653462,-3.0
29099,2005,2007.0,1,-2.0,0,5.28876690573619,7.74283595543075,-2.0
29099,2006,2007.0,1,-1.0,0,5.28876690573619,7.73848812249465,-1.0
29099,2007,2007.0,1,0.0,1,5.28876690573619,7.7367436824535,0.0
29101,2003,2007.0,1,-4.0,0,3.87656161714999,6.07993319509559,-4.0
29101,2004,2007.0,1,-3.0,0,3.87656161714999,6.14203740558736,-3.0
29101,2005,2007.0,1,-2.0,0,3.87656161714999,6.20050917404269,-2.0
29101,2006,2007.0,1,-1.0,0,3.87656161714999,6.16120732169508,-1.0
29101,2007,2007.0,1,0.0,1,3.87656161714999,6.18414889093748,0.0
29105,2003,2007.0,1,-4.0,0,3.48164000935702,6.13556489108174,-4.0
29105,2004,2007.0,1,-3.0,0,3.48164000935702,6.0591231955818,-3.0
29105,2005,2007.0,1,-2.0,0,3.48164000935702,6.1463292576689,-2.0
29105,2006,2007.0,1,-1.0,0,3.48164000935702,6.28226674689601,-1.0
29105,2007,2007.0,1,0.0,1,3.48164000935702,6.27476202124194,0.0
29107,2003,2007.0,1,-4.0,0,3.49529470504127,6.1527326947041,-4.0
29107,2004,2007.0,1,-3.0,0,3.49529470504127,6.19236248947487,-3.0
29107,2005,2007.0,1,-2.0,0,3.49529470504127,6.1463292576689,-2.0
29107,2006,2007.0,1,-1.0,0,3.49529470504127,6.09582456243222,-1.0
29107,2007,2007.0,1,0.0,1,3.49529470504127,6.12029741895095,0.0
29117,2003,2007.0,1,-4.0,0,2.67814067069607,5.7268477475872,-4.0
29117,2004,2007.0,1,-3.0,0,2.67814067069607,5.75574221358691,-3.0
29117,2005,2007.0,1,-2.0,0,2.67814067069607,5.64544689764324,-2.0
29117,2006,2007.0,1,-1.0,0,2.67814067069607,5.67675380226828,-1.0
29117,2007,2007.0,1,0.0,1,2.67814067069607,5.54517744447956,0.0
29119,2003,2007.0,1,-4.0,0,3.07643630096895,5.35658627467201,-4.0
29119,2004,2007.0,1,-3.0,0,3.07643630096895,5.23110861685459,-3.0
29119,2005,2007.0,1,-2.0,0,3.07643630096895,5.16478597392351,-2.0
29119,2006,2007.0,1,-1.0,0,3.07643630096895,5.28320372873799,-1.0
29119,2007,2007.0,1,0.0,1,3.07643630096895,5.33753807970132,0.0
29127,2003,2007.0,1,-4.0,0,3.34247303650915,6.39359075395063,-4.0
29127,2004,2007.0,1,-3.0,0,3.34247303650915,6.33150184989369,-3.0
29127,2005,2007.0,1,-2.0,0,3.34247303650915,6.42324696353352,-2.0
29127,2006,2007.0,1,-1.0,0,3.34247303650915,6.39692965521615,-1.0
29127,2007,2007.0,1,0.0,1,3.34247303650915,6.36818718635049,0.0
29131,2003,2007.0,1,-4.0,0,3.15972012365944,5.52942908751142,-4.0
29131,2004,2007.0,1,-3.0,0,3.15972012365944,5.34233425196481,-3.0
29131,2005,2007.0,1,-2.0,0,3.15972012365944,5.34710753071747,-2.0
29131,2006,2007.0,1,-1.0,0,3.15972012365944,5.41610040220442,-1.0
29131,2007,2007.0,1,0.0,1,3.15972012365944,5.38449506278909,0.0
29149,2003,2007.0,1,-4.0,0,2.33640664146956,4.21950770517611,-4.0
29149,2004,2007.0,1,-3.0,0,2.33640664146956,4.18965474202643,-3.0
29149,2005,2007.0,1,-2.0,0,2.33640664146956,4.35670882668959,-2.0
29149,2006,2007.0,1,-1.0,0,2.33640664146956,4.35670882668959,-1.0
29149,2007,2007.0,1,0.0,1,2.33640664146956,4.51085950651685,0.0
29155,2003,2007.0,1,-4.0,0,2.99807951662234,5.4971682252932,-4.0
29155,2004,2007.0,1,-3.0,0,2.99807951662234,5.34233425196481,-3.0
29155,2005,2007.0,1,-2.0,0,2.99807951662234,5.26269018890489,-2.0
29155,2006,2007.0,1,-1.0,0,2.99807951662234,5.45958551414416,-1.0
29155,2007,2007.0,1,0.0,1,2.99807951662234,5.55295958492162,0.0
29163,2003,2007.0,1,-4.0,0,2.90968406892854,5.605802066296,-4.0
29163,2004,2007.0,1,-3.0,0,2.90968406892854,5.69035945432406,-3.0
29163,2005,2007.0,1,-2.0,0,2.90968406892854,5.72031177660741,-2.0
29163,2006,2007.0,1,-1.0,0,2.90968406892854,5.7037824746562,-1.0
